id	citations	year
2027073106	20	1985
2082997239	12	2013
1543005211	0	2009
2032032300	12	2010
1994684689	24	1975
2025733797	32	2012
14224624	0	2001
2030811160	72	2011
2147169570	1	2003
2214997428	5	2000
2069409288	7	1977
2042914009	3	1967
2011459567	5	2012
2139393035	0	2007
1980158344	3	2011
1507256719	4	2000
1189952097	0	2015
119818944	0	1994
2109888532	10	2006
2090121467	8	1959
1129886167	0	2004
1786220207	0	2009
1995743147	0	1997
1653982866	0	1983
2077943143	50	2004
2051394330	2	1986
1193382234	0	1996
215987976	0	2014
2139551467	6	2011
1981048182	27	1991
2011198726	1	2013
1965172642	0	2005
2040265285	2	1993
2242994864	6	1951
2145677466	20	2009
1985124307	16	1946
1928310267	66	2004
2034198300	19	2001
1668168367	1	2012
2088621428	39	2002
2033810214	3	2009
121340951	0	2006
2031688407	0	2009
2022741644	12	2002
1994726707	120	2001
2025862042	12	1975
2147275535	27	2010
1557050544	7	1997
2008126809	5	2014
2099013957	9	1988
1656632020	0	2004
2096750527	18	2001
1973624636	2	1980
2042882318	0	1998
1820751952	21	1997
2016269774	153	2001
1561804439	0	2015
1546509650	25	2012
2241071079	0	1987
2215769940	0	2015
2099833766	13	1982
1532425845	9	1992
2112889239	7	1995
2023196525	56	2011
2095534198	9	1925
1847372061	0	2012
1496478376	0	2005
1963700999	0	2010
2078970600	0	2009
1500973847	0	2004
1002660907	17	2011
2168799011	8	2011
2233366168	27	2007
1997897200	35	2013
2150394701	0	2011
2093329203	17	2010
2225788860	0	2005
1940747188	0	2004
2241146843	8	2000
1975199953	5	2015
2161576414	2	2003
2077172389	8	1988
2171802838	0	2012
2232028643	2	1971
2243370928	1	1980
2011364997	1	1973
1994745928	1	1956
2184808076	0	2012
2098326731	11	2012
1993979990	0	1972
2019918727	18	1981
2004423899	47	1991
1043927307	1	2015
1588002827	0	2011
2063773828	37	2003
2009302367	35	1965
1172053822	0	2008
106752573	0	1999
1974679864	3	1977
2011315884	46	2003
120429448	0	2011
2243305553	17	1958
1948308282	2	2012
1998164801	23	2013
1485059094	0	2013
2070208398	6	1983
1980256993	50	2005
187637606	1	2011
1985444037	13	2002
159423653	0	2007
2070078409	1	1988
2077141617	7	1989
2011492352	0	2009
2017196246	13	2013
2142476297	12	2015
2123093073	102	2006
1932051116	0	2004
2006468055	4	2013
1996869713	0	1970
2228482985	46	2004
1576701267	39	2002
2046030183	4	1983
1492681885	1	2002
1970290474	0	1957
1481348831	0	2008
2165975181	0	1901
2038564000	0	1965
2032876006	27	2011
218942467	0	2014
2010445424	40	2005
2199359077	17	1993
2027026795	0	2000
2021370430	0	1869
2019568404	2	1977
2009753485	0	2014
2056194297	0	1976
2117264684	8	2015
1964472932	0	1970
203637635	2	1995
1967230984	1	1962
1981208647	0	2015
2130350000	1	1997
2183187772	0	2009
2009657225	0	2002
1195209094	0	2013
1981415885	1	1971
113407522	2	2005
1996416997	23	1994
2057297824	0	2003
2074203876	33	2010
1508491868	0	1996
2115105703	12	1990
1610174436	0	1976
1983612157	0	2014
179531830	30	1982
2163379312	5	1977
1973576727	22	1999
2094282660	27	1998
148482338	0	2000
1032906528	4	2007
2157430684	50	1983
2232304729	2	1983
19876969	0	1993
2024618316	44	2012
1971285329	5	2014
2095430165	4	2005
1866297895	3	2009
1636319768	34	1998
1634366809	57	2005
1563867416	0	2012
2167575933	1100	1990
1987486939	14	2014
1525196266	3	2010
2013526610	0	2007
1618833565	0	1983
2220166618	7	2005
1934083910	28	1997
1493860195	0	2010
1991607896	0	1939
2158778939	3	2005
2123466244	0	2015
1988647837	10	2002
2007178886	185	2001
2244629244	0	2013
2161014049	33	2013
2045348521	49	1979
1563248433	4	1999
2162885545	33	2007
2029826166	0	2007
186225332	4	2002
2080271106	3	2012
180980807	0	2010
2169002266	10	2004
122439157	0	1982
2032691803	5	2013
1600682232	1	2005
2033915348	12	2015
2067100898	0	2013
1129689900	0	2014
1656088457	0	2014
2164754374	0	2011
2070330937	37	1992
2071560007	14	1998
2156504096	2	2011
1814387353	19	2006
100076221	0	1971
2244956012	0	2010
2026164265	1	2015
1985866637	25	2014
171310129	0	1988
1970262577	17	2004
1765830016	0	2009
1503222676	0	2012
172920745	7	1992
2014670115	0	2009
2002798993	36	2014
2077309924	6	2010
1978830342	20	1994
2107837555	2	1991
2075937754	1	1985
2122303587	1	1958
2168941883	9	2006
2079968925	106	1989
1029343817	0	2008
2063022713	273	1951
1538024665	0	1998
2084151486	77	1971
1974439551	3	2007
2161505059	0	2015
2055773211	50	1976
1493627611	35	2018
2060310824	74	1995
2200149512	0	2006
1895415191	0	2013
2163127127	13	2012
2176969031	0	2015
1565587700	0	2004
106876938	0	1969
1999230360	0	2010
2070310931	0	1963
2117245685	0	2015
1498702872	4	2015
1765447920	15	1999
2002256265	0	1980
1978443691	0	2014
1549815776	0	2003
1172713256	0	2009
2171258418	0	2007
2046859712	0	1985
2007702008	20	1937
2072879613	1	1996
2057727623	17	2000
1973448705	1	2010
1664342375	0	2006
1514147800	0	2008
176336471	0	1986
2016341538	48	2001
1969904217	40	1992
2199700899	12	2007
141523660	0	1970
2081128377	26	2008
2087301442	1	1999
1966042540	0	2015
2074439466	9	2010
11139155	0	2010
2039055708	30	2014
204632910	0	1986
2108614187	0	1947
1426813655	0	2011
2235786443	0	2011
1483080150	0	2010
162457140	1	2009
2052297599	0	2009
178638756	0	2011
2122664401	2	1987
1491159591	25	2006
1982558980	4	2000
2059542965	20	2010
171050293	12	2000
1998163729	1	2001
1783939551	2	2001
1995177852	80	1991
2014345879	3	2014
150581486	0	1990
2036125684	6	2010
2052512757	30	2009
1525266506	12	2014
1604934909	13	1966
2173123188	34	2010
1617507831	0	2014
1530650328	0	2005
2075510815	6	1969
2136344751	14	2002
207965315	0	1992
2086522819	0	2008
1599637387	1	2012
2158670179	34	2001
214744633	0	1921
2157037700	3	2001
216642531	0	2010
2068170734	36	2008
1900331724	0	2014
2244442901	21	1980
2008695289	78	2000
2001986040	26	2012
2188470591	5	2012
1990337440	6	2014
2214057828	0	2004
1967747453	0	2007
2148504662	2	2008
2238628719	0	2003
2114620129	324	2007
2129429331	4	1987
1992697096	21	1997
1249185710	0	1980
1793906788	3	2005
1525381546	0	2012
172631136	0	2006
2031990046	3	1977
2134747197	0	2006
2084950377	3	1988
2071793361	57	2000
2080231533	28	1983
2245949156	0	1986
2096268978	19	1991
2126522925	0	2014
2065277231	3	2004
2008565056	36	1970
2062448398	60	1994
1993702759	57	1988
2247574962	9	1997
2069323409	0	1959
1539466846	2	1915
1990028991	12	1994
1933681781	10	2015
2108204573	0	2003
2060319387	2	1994
2150232471	54	2012
2078598038	1	1998
2061076250	0	1997
204209229	0	2009
2022733375	0	1982
2038798621	40	2008
1505377596	4	2006
1977949858	0	1997
2034724011	1	2009
2036052907	10	1986
2086227887	115	1991
2096275961	9	2010
1974798602	9	2013
1635741485	25	2014
2111840598	4	2000
1988209077	7	2009
1515440331	0	2003
190480240	0	1997
2080902468	0	1963
1147622748	0	2013
2142193397	1	2012
2109813766	5	1942
2091018611	40	1995
1568212014	0	1980
1598679064	0	2014
2147939682	1	2000
13904172	0	2005
1586886888	0	2012
129932795	70	2004
2074899580	9	1985
1574384866	0	2013
2036131270	0	2008
2150523238	5	1996
2090705655	5	1978
1977304718	2	2010
150217573	0	2010
2243006701	0	2007
1988115090	15	1989
1880049284	1	1993
2185074043	0	2014
143883526	0	1988
114812138	1	1996
1631973875	0	2002
2098617122	0	1966
189470269	0	1975
21758560	0	1963
2120711239	1	1965
133856730	0	2007
2075825575	14	2009
1972411444	4	1979
2077455931	0	1994
1982196201	3	2015
22243995	40	1953
1999126467	1	2005
2051817859	0	2009
2042112112	1	1965
2027820853	21	2008
1985368662	0	1988
2048124414	1	2009
2143771854	9	2015
1562020825	4	2015
1983185506	0	1883
2129139123	1	2012
1527412049	111	1997
175157260	6	1998
2103942220	33	2008
2060114200	0	2011
1426289093	0	2005
1551276342	0	1994
2094739386	0	2009
2155266165	29	2009
1496987047	9	2015
2077581059	0	2008
2053732505	5	2004
2026763611	6	1986
2087211952	29	1986
1941069220	1	2006
1985207505	2	1998
1824981587	0	2015
2204602773	18	2009
1552049985	0	2014
1997586133	0	2010
2115140303	7	2014
2043370700	1	1986
1163490026	0	1997
1906572387	0	1999
1976031509	3	1954
2168054958	9	1997
1579232294	22	2011
1540528641	0	1930
2004054715	6	1999
2013114414	0	1999
1933348631	61	2014
1456324842	0	2012
2159573158	0	2012
2242377964	0	2011
2035176946	5	1997
186277488	2	1999
2113149128	0	2005
1964487893	25	1994
2053411350	23	1997
1742485890	2	1991
2028406498	10	1962
2228511597	0	2010
188034058	0	1979
1565344091	0	1978
2169487592	15	2007
2107077342	0	2013
1578974919	1	2003
2120696426	7	1982
1972016574	4	2013
2205491359	0	2010
2096002947	9	2007
1970244141	110	2002
2202295967	0	1990
2087614585	0	1990
1515316110	1	2008
2082952354	131	2003
1979112921	4	1980
1077423065	5	2015
2114028495	72	2006
217043224	77	1987
2062741416	0	1994
2019151280	0	2014
122658460	0	2010
1921771171	9	2014
1998092038	0	1971
2086572006	2	2011
2158475879	7	2012
1969933681	1	2015
2144969684	12	2013
2004272538	1	2008
209648618	0	2012
2230614947	0	2015
2031624877	1	1996
1970027419	0	1925
1983426244	0	2003
2157168192	50	2000
2123187470	52	2003
2022447082	2	2013
2159146847	0	2002
2062013271	0	2015
2075586575	332	1996
2236853151	0	1930
2078094896	10	2011
2000778699	5	2003
2016922194	61	1973
1988636909	52	1984
1561019759	0	2014
2225951991	0	1966
2070373860	11	2004
2188743023	0	2014
2056948923	0	2010
1992539443	71	1971
2085477287	10	1995
2034627199	18	2001
2104065658	14	2010
2147018249	5	2010
2039994585	0	2010
1602134826	0	2013
1519786869	0	2000
2117197721	21	2003
2182764773	0	2006
2158751508	12	2008
1987769751	11	1984
2021348845	0	2012
2108141827	0	2002
1579042431	1	2013
2108634897	3	2008
2157328732	0	1990
2044503573	0	1911
1170713814	0	2000
2213174651	0	2006
1629341742	0	1984
1588377968	0	2010
1974703592	163	1994
2163914482	74	2005
1526983685	0	1983
1945086338	0	2006
1121145005	5	1999
111995355	91	1992
2167618859	7	2001
2113614420	5	2012
2039871791	0	1992
2001811707	0	2005
1983364984	1	2012
1015298431	0	2000
2141721501	4	2005
1009129857	34	1963
2032136064	0	2014
1482946109	23	1995
2162250785	1	1996
1506824504	23	1995
1493815229	0	2010
1568951043	0	1998
2164704776	8	2009
1556710183	0	2005
1595301630	0	1984
1969719788	8	2014
2231759112	0	1989
1163579883	0	2013
1915797930	0	2009
2053051680	44	2003
2148034363	0	1984
1528984314	0	2015
2229612756	0	2015
1798710854	0	1992
2152930190	13	2009
2009257694	0	2003
105810341	0	2014
1991407851	0	1986
1496980960	2	2010
1987041164	0	2005
193255878	0	1985
2011506278	19	1991
1979174237	12	1981
1997335534	0	2007
145299572	30	2007
2055512420	0	1966
2168263174	3	1987
13760526	0	2013
1998119706	4	1966
1558190763	0	2014
2084226275	33	1999
1965194695	0	2014
2123211219	61	2010
2225205674	0	2006
1970894262	1	1998
1599080641	14	2001
1968443062	21	2002
2104679809	45	1999
1510573749	0	1979
1978505473	78	1995
1635134658	38	1981
1016037055	0	2005
2093602142	13	2011
2163124641	3	2009
2054637445	6	2012
2136932768	12	2010
1530833038	1	2006
2115581994	2	2011
2167831348	11	2012
2091720421	196	2011
171597321	4	1991
2245178999	0	1984
1969339123	3	2010
1533004573	3	1998
2061227541	11	1979
1513801275	17	1987
2096092192	12	2012
195498419	0	2006
1637112887	1	1989
2221708732	3	2015
2017883262	6	1992
1544991009	0	1941
1487234181	0	2008
2187295390	1	2004
1651490794	2	2000
1182015553	0	2010
2027401423	18	2015
1036438595	0	2007
1528023484	0	2006
2053058655	5	1990
1032445969	0	1966
2066613427	2	1972
1559998307	4	1976
213207430	0	2011
2230557348	0	2008
1873787502	0	2008
2153909177	16	1996
1973243732	5	1995
2027315920	42	2012
2166015101	6	2005
2167483351	1	1991
2161775443	503	2006
1455264035	0	1991
2020477005	0	2007
2011245987	4	2008
1946390079	0	2015
1874216209	1	2009
181155484	2	2007
1964181367	50	1993
2157212670	0	2000
1983144740	20	1982
1510775162	3	2004
2106120395	56	1997
2150889121	6	2010
2048031708	3	2015
2009940437	0	1884
219233560	0	2001
2101875308	0	2014
1988858200	1	2011
1531697849	4	1971
2245302149	0	2009
2026056301	11	2014
2038476415	3	1980
2089915907	16	2000
2050471146	2	1995
1025017777	18	1952
2089561598	25	2000
2021293721	10	2005
1986055254	0	1915
2002110287	58	2006
1963902045	0	1920
2142207166	151	1986
1993305353	7	2016
2003520244	36	1999
1984504326	15	2013
1580467551	0	2014
2079349645	0	2013
2046644300	20	1971
2018487220	1	2015
174894964	0	2005
100895508	2	1988
2071714909	0	2009
2039904567	0	2008
1029286000	0	2011
2090883637	44	1974
2023387756	29	2014
2043835728	9	1995
2133741585	7	2015
2081775927	7	2010
2087004849	4	2007
2226170475	0	1988
1535003703	0	2013
143011243	0	2001
2182220985	0	2012
1980133893	0	1991
1037885374	0	2012
2087759695	0	1986
2145212504	22	2005
2200360613	4	1978
2102822177	0	2002
2045357740	0	2011
1540970567	7	2011
1994687865	36	2004
1998665979	24	1982
1967383969	13	1999
2135508138	18	1990
2051341671	0	1987
2126831288	0	1976
1489853627	0	2014
134821576	0	2004
1536914595	0	1996
1479983631	1	2009
2087125487	3	1997
2168219775	5	2008
146806414	2	2000
1989884277	34	1993
2241125447	0	1997
2185599985	0	2002
1461040801	0	2013
2014906578	39	2000
2134918381	7	1989
1872042966	0	2011
2146591890	150	1983
177915614	0	2001
2123817946	104	2000
1224760034	0	2013
2093505010	0	1969
2064887450	404	2002
2076978034	1	1973
2071550444	0	1992
1546664085	0	2013
127648958	0	2009
174803024	0	2011
1997542503	0	2011
1637035375	0	1999
2022697814	0	2014
2152973022	0	2009
1498500813	0	2010
2042498481	0	2013
2020218089	4	2004
2141928412	1	1990
2013265724	10	1982
1044138746	0	2003
1603376206	0	1998
222849874	3	2003
2076159022	26	2010
2030869712	0	2004
1988708870	0	2008
2006061867	72	1992
2129539566	20	1985
2118877580	1	2008
1946812163	38	1993
2098563998	9	1997
2241031072	0	2013
2232400895	7	1991
2022400583	25	2009
2064867925	10	1982
223730730	0	2013
2093834202	7	2009
2060610590	0	2011
2224703431	7	1989
2031309674	1	1995
2092786716	4	2014
1987374458	5	1997
2247598316	0	2015
2017197300	0	2014
2137512136	0	2015
108547674	0	2005
2038897316	0	2011
185278609	1	1991
104546695	0	2008
2217586851	0	1996
1414081307	0	2011
1717337037	8	2015
2062807582	11	1966
1448563439	0	2014
2023666873	11	1991
2186181135	0	2012
1938881525	0	2010
2075299751	100	1973
2076266116	0	1990
1979007068	7	2011
2239065348	0	2012
142065716	4	2002
1834702108	0	2011
1977291226	4	2005
1031752708	0	2003
1011585558	0	2001
1979907930	36	1975
2065181467	0	2000
2072698276	9	2014
1993652290	64	2002
1599225724	0	2014
2027400891	0	1999
2107425766	0	2000
1674157127	0	1961
2102914612	0	1834
2242376960	0	2013
2004248532	70	2010
2157074086	30	2004
2055204590	27	2015
2184259740	5	2012
2054128098	25	2015
2049685522	0	1967
1984195452	2	2007
181241012	0	1966
2052788030	1	2010
2108405403	53	2006
2223264554	1	2016
2028979303	2	2008
2092050571	17	1992
2199701151	0	2010
2223264403	6	1978
1173057324	0	1982
2152850394	86	1992
2185830717	0	2010
1980302488	1	1962
2027074045	4	1968
118560129	0	1997
2050414032	1	2012
2035823404	7	1989
2175174296	0	2014
1940554302	16	2012
158687733	0	2010
2102764868	3	2004
1974719485	54	2003
1732370646	1	2013
2144964171	0	1800
2109430021	2	2000
2048120551	7	1993
1677844413	0	1973
1980323915	0	2011
2032661152	4	2014
2035542992	14	1987
2144550687	5	2013
2068290259	0	1951
1443474224	31	2001
1991521014	14	2003
2136355256	5	2001
1482109719	42	1985
102959636	0	2003
2005072200	5	1997
2019828426	18	1990
1194889768	0	2010
2049776279	38	2002
137264868	6	2003
1990894612	51	1989
2086691667	3	1991
1727197441	0	2014
2048269572	2	2012
1964197420	9	2012
1535838951	1	2012
2063524209	14	2011
2025058035	14	1994
2065392464	0	2003
2120254947	2	1997
2114601234	28	1975
2016351183	5	2010
2015194620	0	2014
2005242930	0	2014
2045446039	67	2007
1964277958	56	1986
2237678982	0	2014
1916067429	23	2006
2247225876	1	2012
149816436	0	1963
2045182265	0	1997
2080216638	4	2004
2072384754	0	2006
215089370	1	1973
184719257	0	2006
1976291268	3	1949
2036384213	1	2015
1558097551	0	2012
1992824023	0	1993
2090135190	2	1997
2164746177	4	2002
190976405	1	2013
2122564199	2	2007
2098972735	36	2001
1983418290	82	1987
168283217	0	1968
2210879615	0	2010
1666990728	0	2006
2027931259	2	1950
2170385485	23	1971
2246676230	0	1997
1990379966	3	2004
2201913864	10	2015
2034499035	2	1958
139761023	2	1998
2154284287	11	2015
2069475672	106	1973
1526480514	0	2000
2224319841	0	2013
11885693	2	1975
2032202353	2	1909
1972916463	0	2005
2070638175	6	2014
1942680923	0	2000
1585958902	6	1988
2073169691	0	2007
2128235048	27	2004
2027819128	2	1998
1179144972	0	2007
2089848802	48	1995
2147548913	0	2008
2119369048	0	2015
2130216821	12	2004
109958000	0	2008
137279612	2	1978
1645909961	0	2005
1562902945	0	2009
2162722384	5	2010
1568501267	0	2008
2078535575	23	2013
2043335938	6	1968
1424772914	0	2015
2159314323	19	2005
1248114031	0	1970
2043681193	0	1989
2056513792	6	2002
2138689154	26	2011
2162767629	16	2015
1988107968	38	1994
2218098607	0	2014
1966939140	0	1869
1021933899	4	1980
1963683328	59	2009
2237990983	0	2014
2117636839	32	2011
2160537483	52	2009
1977303222	0	2010
1985005501	4	1987
2184326588	6	2015
1570034614	1	2011
2114557485	0	1962
2104113721	0	2014
2096795843	4	2016
2061448211	4	1984
2111285408	38	1974
2183774989	0	2001
2089077075	33	2005
2141829568	91	1994
1150606884	0	1990
1980023400	5	2006
1516881165	0	2012
1247156863	518	1979
2089433232	2	2007
100170403	0	1989
2023422003	12	2013
1601716350	0	2008
1980561241	1	1943
2094214207	33	2006
2015220505	0	1991
2021368105	1	2000
1970505306	0	2007
2148901184	7	2012
2201345702	0	2004
2090031705	0	2011
2035254218	12	1989
1931059192	56	1997
2051964960	0	2007
1997561242	44	2003
2120562321	0	2004
2071540734	0	2013
2055381981	10	1950
2015403507	0	1962
164352422	0	1975
1518714867	0	2013
2164862692	55	2007
1584732036	0	1992
2209111140	2	2007
2063947167	10	2014
2051636646	8	2007
2158919856	106	1998
1067669134	0	2015
2047844655	1	1977
2044790001	44	1991
2006260804	26	2008
2011420621	2	1957
1589056295	0	2003
1923862936	0	2014
214590196	0	1999
2116907638	28	2008
1912742994	90	2010
2247772089	0	2011
2159716922	0	2008
2031189031	30	2000
2159939963	0	2011
2030644606	7	1995
2238078996	0	2013
2069549177	54	1997
1529473325	0	2014
2154576688	0	2014
1549073223	3	1976
2174792444	0	2012
1521761793	0	2008
2079290615	3	2013
13511238	35	1989
1986591158	56	2007
1512935635	17	1997
1273986755	0	1978
2120461555	0	2015
1684828118	1	2006
1595058312	0	1959
1538260165	0	2006
2157461348	32	2010
2080162270	8	2009
1871412021	0	2010
2189430827	1	2015
1598575018	0	2009
2077529234	33	2007
2054256592	2	2011
2026696294	1	1984
1441460373	11	1996
2051568177	24	2011
2041949095	53	2002
148793347	0	1982
1995594107	6	1931
2117086512	0	2006
2090142727	26	2009
1013915372	0	2010
2066815826	0	1965
1990000178	0	1998
2006560940	0	1997
2238943751	0	2011
1967006367	2	1978
2088618631	0	2010
2028857914	14	2012
161670358	0	2014
1993617925	13	2014
152848236	1	2005
1995691697	0	1979
1968422454	5	1995
2004316897	1	1980
2246604502	0	2008
1645490833	0	1987
1011601981	0	2007
1500401859	0	2013
1993599550	5	1973
2140265708	1	2014
1984670267	11	2006
1584371299	52	1986
2058357124	0	2008
2179212169	0	1984
2028291824	59	1993
2149200469	0	1892
2103956779	0	2009
1781401206	0	2007
2185489184	0	2014
1991859950	0	2009
1180888629	0	2007
2076555833	15	2009
1634170479	14	1999
2081375367	49	1995
170540291	0	2014
2214981301	3	1968
107467358	0	1997
1988752331	2	1977
123130100	0	1998
2008412106	59	2003
1526014166	20	1998
2015401131	0	2012
1966811800	36	2001
2033400167	3	1993
2060566342	1	1982
2016788752	105	1991
131899063	0	1999
1568050700	0	2003
1999335799	2	2009
2159514984	34	2010
1822218423	2	2007
2225377990	0	2012
2012127902	0	2009
1616020039	0	2010
2067583284	0	2013
2120763526	0	1976
168821522	0	2013
2102595257	5	2013
2092990910	2	2014
2085322842	24	1996
2022772860	0	1988
175791156	5	1973
139448801	2	1972
1987408960	39	2004
2076827998	0	2013
1605688228	0	1993
151969545	6	1986
131677096	0	2011
2144381166	22	2002
116306857	3	2010
2062516908	5	1994
1980938616	13	1983
1978793388	8	2011
2023081221	0	2015
2017853491	1	2005
1989558454	9	2006
2014242104	2	2003
2078271878	0	1993
2039581293	0	2005
2018035294	0	2011
148471924	0	1998
1873796907	12	2013
2243591142	0	1987
1965414259	0	1994
1565040009	5	1983
1721177761	5	1989
2025948590	44	2006
1972067769	30	2005
1911482298	0	2015
2238223582	0	2014
1965957011	31	1997
1493870429	2	1994
139027824	0	2004
1468392934	5	2014
1596828456	7	2008
1976062438	0	1971
1961427389	19	2014
2047602650	0	2005
1234513665	0	2014
2161849920	17	2000
2243052090	0	2015
2187137156	0	2014
2150634413	2	2012
2064728246	5	1994
1983207184	46	2009
2120577889	40	1955
2155157062	2	2009
2057282458	0	1983
123338867	0	1994
2063766627	29	1972
1928348979	1	1999
2160609822	0	2014
2075445433	0	1956
2084942241	0	2010
1981061728	84	1991
1982184319	3	2012
2229159649	0	2013
164119607	0	2011
1495101118	0	2014
2061435693	0	2011
2022306691	0	2003
1542779789	2	1978
2061930843	4	2008
2092204667	1	1969
1991482484	42	2004
1509932604	0	1978
1507309623	10	2005
2106392079	34	2008
1519720181	0	2007
2186560476	0	2004
2059745839	0	2011
1996599069	55	1997
1660624336	0	1992
1999646968	17	2004
2006487967	0	2013
1973467154	51	1974
1578182363	0	2011
1581967219	113	2009
1896805157	0	2005
2164620470	3	1977
2186919998	0	2010
2101128364	3	1891
1658419968	0	2007
2157137649	25	2009
2086348870	9	2015
1607937111	0	2015
1996839043	0	1966
1263430911	0	2015
1134362742	0	2011
2175246331	9	2005
2109604938	55	2004
2025768237	1	1972
2095575987	5	2013
1973442605	0	1996
1644625835	0	2015
2025313088	67	2014
2177111911	16	2005
2036947665	5	1982
2191894010	0	2009
2097317028	0	1994
1605579705	0	2006
215103779	0	2001
2242689387	0	1998
2187174671	4	2007
1523783159	0	2007
1492967289	4	2008
1542118427	7	2010
2112876563	4	2008
2042123652	3	1996
2231524181	2	2009
2151092263	0	1913
1820602086	2	1994
1867008388	6	1997
1991549030	0	2012
1964168652	1	1978
162893369	0	1998
2134606227	4	2006
2021486316	15	1984
2065715030	63	1991
2092939135	0	1959
222805071	0	1995
1998814308	0	1884
1981761971	0	1954
170833280	0	1969
1600236237	0	2014
1938288710	0	2000
2020741058	19	2007
2050337475	19	2000
2050443656	0	2007
1971476923	7	2002
2037265608	1	1971
2148227423	12	2009
1966329931	13	2014
1485986882	6	2010
21388569	0	1994
1138761287	0	2009
141039898	21	2009
2110160414	2	2012
155151775	0	1979
2073924575	330	1978
2097682973	0	2012
2019075602	0	2014
1016356673	0	1955
1557218505	2	2014
2074987120	5	2009
214687162	0	2006
2224414678	33	2010
2012184212	26	2009
2076658710	2	1968
2135217882	0	2003
2245035021	0	2005
2047317935	3	2005
201689516	1	2002
1963632403	2	1993
1971532378	0	2001
2039520259	6	2012
1025137048	0	2003
2039209360	1	2013
2196439139	29	2016
2035063758	13	2012
2126081848	21	1989
1973116514	31	1990
2005230654	8	2014
1523722256	1	2013
2078424781	2	1976
2124163040	1	2015
2013760146	0	2008
223364183	0	2004
2090266962	4	1912
1981694652	50	2007
2016451008	0	1998
113713028	0	2008
1969296718	14	1997
1984038127	14	1994
2197506885	0	2007
2240854071	11	1990
1517445980	12	1996
1705794193	0	1990
2140706040	0	2015
1997749608	3	2002
2203104975	2	1966
2034830979	16	1989
2083637629	2	1991
2167898530	8	2013
1983561864	1	1998
2184515403	0	2014
2060881691	5	1997
1999645340	13	1983
2075476409	167	1998
1034809782	0	1993
2242604532	1	2001
1727388830	0	2014
1824008998	0	1989
133153509	0	2013
1920062454	0	2013
2207545688	11	1979
1142568071	0	2010
1989546734	0	1988
129527149	0	2003
1993929166	0	1973
2023675062	0	2015
1540434481	5	1991
1998458965	0	2010
1999574469	174	1982
2040318107	15	2002
1968126685	5	1989
1680248983	28	2006
2157300326	4	1997
2013040101	1	2008
119723635	0	2008
2235251951	0	2015
1965621282	0	1996
1951888293	0	2005
2081528902	3	1981
2015946888	0	1983
2110370300	0	1931
1571407432	6	2007
182746719	0	1957
1993075787	47	2000
1488406695	0	1983
190523114	117	2003
2005860060	5	2014
2077975824	10	1965
2146776048	0	2002
2133953055	18	2007
2064364724	0	1919
1993988666	0	1996
2238742875	0	1994
138072114	0	2007
1025504988	10	2000
1856838997	0	1968
2001848731	1	1978
2243103463	0	2013
1564419531	16	1997
118128785	0	2010
1989959067	0	1975
2042605249	42	2002
2041149571	12	2013
2082595811	26	2007
105079185	0	2003
2032411036	8	1897
2181439059	0	1999
1573864528	0	2011
2009748181	25	2009
1576823848	0	2011
2232829647	0	1998
1483701681	30	2015
202134792	1	1982
1163853591	0	1998
198733416	0	2000
2006985492	7	2015
1992665868	14	2015
2059933841	149	1979
2013757883	3	1972
2145351096	6	1979
2159680207	149	2007
1562488624	0	2012
2061993034	80	2002
2075068485	10	1984
1905457410	0	2014
2056206838	2	2013
2139409656	3	2007
2024401996	3	1996
2044914523	0	2007
2078212890	5	1978
1975177347	9	1981
156036582	3	2000
2155238166	0	1994
1173920956	0	2002
2099396982	1	2015
2237907971	13	2010
2037384341	7	2011
2184577356	0	2009
1957312109	3	2006
2093630726	0	2014
2007188796	0	1977
1998648106	0	2003
2081947805	41	2009
2129371896	6	2015
2008239934	117	1975
1992108410	1	2012
2241686958	2	2005
2128726817	8	2010
2187184370	0	2015
1573987179	52	2005
2061629760	2	2003
1978217816	29	1959
1525724748	60	1995
2041024633	19	1994
2108693123	43	2014
2140956672	4	1988
174545061	0	1970
196093250	0	2000
2075202365	1	2001
2119504154	4	1988
2073423294	0	2010
2066527389	55	2004
2035006864	104	2008
2226466945	5	1973
2044051734	52	2001
2005894757	0	1983
2212097558	0	1998
1765770356	0	2001
140749258	0	1991
2211123466	0	2008
2124279278	8	1997
1867579271	8	1993
185903224	1	2007
2012388144	12	2012
2076350699	15	2011
2103493681	27	1971
1667375515	0	2015
1925600185	3	1976
108865944	4	2012
155628571	0	2005
1585589357	0	2009
2042536017	13	2003
1571566594	0	2013
2135865573	5	2009
2001967366	14	2004
143507095	0	1984
1997894370	2	1967
1979733031	2	1984
120677364	0	2003
2020503529	99	1991
2083542235	28	2011
2066726025	0	1983
1521543303	0	2010
105095521	0	1967
2071859133	71	1998
2046991602	5	1985
126783325	0	2009
1847200390	0	2008
2116990643	12	2012
1996792827	10	2009
1934770451	7	2015
1977116714	3	1978
2242091354	0	2005
1575702019	0	2012
106719564	0	2012
2137508310	9	2011
113274328	0	1982
1190515200	0	2006
2043938544	54	1998
2059072045	0	2012
2051332225	25	1990
2149881398	211	2005
2023761240	6	2007
2039625958	5	1983
132910562	0	1974
2182730843	0	2002
2068676092	0	2014
2094218539	0	2007
2064550698	0	1970
2137692569	3	2007
1152575867	0	2015
2170266636	3	2008
2142743994	31	2012
1029397732	55	1989
2119589954	9	2001
2044346856	0	1982
